"RID","Order","Chose_R","Loc.SameValley_Diff","Loc.City_Diff","Wealth.High_Diff","Wealth.Med_Diff","Trust.Med_Diff","Trust.High_Diff","Good.Med_Diff","Good.High_Diff","Relig.Other_Diff","Pueblo.Other_Diff","Population","Version","Age","Sex","School_Yrs","NetIncome"
232,17,0,-1,1,0,0,1,-1,0,0,1,0,"Moseten","D",30,"fem",12,-250
232,2,1,0,0,-1,0,1,0,-1,0,-1,1,"Moseten","D",30,"fem",12,-250
234,1,1,0,0,0,0,-1,1,0,1,-1,1,"Intercultural","D",40,"male",7,-940
234,14,1,0,1,0,0,1,-1,-1,1,0,1,"Intercultural","D",40,"male",7,-940
234,15,1,0,0,0,0,0,0,0,0,1,0,"Intercultural","D",40,"male",7,-940
234,16,0,0,-1,0,0,1,0,0,1,0,0,"Intercultural","D",40,"male",7,-940
234,17,1,-1,1,0,0,1,-1,0,0,-1,0,"Intercultural","D",40,"male",7,-940
234,18,1,1,0,0,0,-1,0,0,0,1,-1,"Intercultural","D",40,"male",7,-940
234,2,0,0,0,-1,0,1,0,-1,0,1,-1,"Intercultural","D",40,"male",7,-940
234,3,1,1,-1,0,0,0,-1,-1,1,0,0,"Intercultural","D",40,"male",7,-940
234,4,0,1,0,1,-1,-1,0,1,-1,0,1,"Intercultural","D",40,"male",7,-940
234,5,0,0,0,0,0,0,-1,-1,0,1,1,"Intercultural","D",40,"male",7,-940
234,10,0,-1,0,1,0,1,-1,1,-1,1,0,"Intercultural","D",40,"male",7,-940
234,11,1,1,0,0,-1,0,0,0,1,1,0,"Intercultural","D",40,"male",7,-940
234,12,1,0,0,1,0,-1,1,0,0,0,0,"Intercultural","D",40,"male",7,-940
234,13,0,0,1,1,0,0,0,-1,1,-1,0,"Intercultural","D",40,"male",7,-940
234,9,1,1,0,0,0,0,0,1,-1,-1,0,"Intercultural","D",40,"male",7,-940
234,6,1,-1,0,-1,0,0,-1,0,0,-1,1,"Intercultural","D",40,"male",7,-940
234,7,0,0,-1,1,0,0,0,1,-1,1,0,"Intercultural","D",40,"male",7,-940
234,8,0,-1,1,0,0,0,0,0,1,1,0,"Intercultural","D",40,"male",7,-940
236,10,0,0,-1,1,-1,0,0,0,1,-1,0,"Moseten","I",25,"male",12,-2100
236,11,0,0,1,0,0,-1,1,-1,1,0,-1,"Moseten","I",25,"male",12,-2100
236,12,0,1,-1,0,1,1,0,0,0,1,-1,"Moseten","I",25,"male",12,-2100
236,13,1,0,-1,0,0,-1,0,0,1,0,0,"Moseten","I",25,"male",12,-2100
236,14,0,-1,0,-1,0,0,-1,0,0,1,0,"Moseten","I",25,"male",12,-2100
236,15,1,-1,0,-1,1,1,-1,0,1,1,0,"Moseten","I",25,"male",12,-2100
236,16,0,1,-1,0,0,-1,1,0,0,1,0,"Moseten","I",25,"male",12,-2100
236,17,1,0,1,-1,1,0,0,0,-1,-1,0,"Moseten","I",25,"male",12,-2100
236,18,1,0,0,0,1,0,0,1,0,0,0,"Moseten","I",25,"male",12,-2100
236,6,0,0,1,0,1,0,0,0,0,0,0,"Moseten","I",25,"male",12,-2100
236,7,0,1,-1,0,0,0,-1,1,-1,0,-1,"Moseten","I",25,"male",12,-2100
236,8,1,-1,0,0,0,-1,0,0,0,0,0,"Moseten","I",25,"male",12,-2100
236,9,1,-1,0,0,0,0,0,-1,1,1,0,"Moseten","I",25,"male",12,-2100
236,5,0,0,0,1,-1,1,-1,-1,0,0,0,"Moseten","I",25,"male",12,-2100
236,2,0,1,0,0,0,0,0,1,-1,1,0,"Moseten","I",25,"male",12,-2100
236,3,1,0,0,0,-1,1,0,0,1,-1,0,"Moseten","I",25,"male",12,-2100
236,4,1,0,-1,0,1,-1,1,0,-1,-1,-1,"Moseten","I",25,"male",12,-2100
236,1,1,0,-1,0,0,-1,1,1,-1,0,0,"Moseten","I",25,"male",12,-2100
237,1,0,0,0,0,0,-1,1,0,1,1,0,"Moseten","C",50,"male",8,-243
237,11,1,1,0,0,-1,0,0,0,1,-1,0,"Moseten","C",50,"male",8,-243
237,12,1,0,0,1,0,-1,1,0,0,0,0,"Moseten","C",50,"male",8,-243
237,13,0,0,1,1,0,0,0,-1,1,1,-1,"Moseten","C",50,"male",8,-243
237,10,1,-1,0,1,0,1,-1,1,-1,-1,-1,"Moseten","C",50,"male",8,-243
237,17,0,-1,1,0,0,1,-1,0,0,1,-1,"Moseten","C",50,"male",8,-243
237,18,1,1,0,0,0,-1,0,0,0,-1,0,"Moseten","C",50,"male",8,-243
237,2,1,0,0,-1,0,1,0,-1,0,-1,0,"Moseten","C",50,"male",8,-243
237,3,0,1,-1,0,0,0,-1,-1,1,0,0,"Moseten","C",50,"male",8,-243
237,4,1,1,0,1,-1,-1,0,1,-1,0,0,"Moseten","C",50,"male",8,-243
237,5,0,0,0,0,0,0,-1,-1,0,-1,0,"Moseten","C",50,"male",8,-243
237,6,0,-1,0,-1,0,0,-1,0,0,1,0,"Moseten","C",50,"male",8,-243
237,7,1,0,-1,1,0,0,0,1,-1,-1,1,"Moseten","C",50,"male",8,-243
237,8,1,-1,1,0,0,0,0,0,1,-1,0,"Moseten","C",50,"male",8,-243
237,9,0,1,0,0,0,0,0,1,-1,1,1,"Moseten","C",50,"male",8,-243
237,14,1,0,1,0,0,1,-1,-1,1,0,0,"Moseten","C",50,"male",8,-243
237,15,1,0,0,0,0,0,0,0,0,-1,0,"Moseten","C",50,"male",8,-243
237,16,1,0,-1,0,0,1,0,0,1,0,0,"Moseten","C",50,"male",8,-243
239,14,1,1,0,0,0,0,0,-1,1,0,0,"Intercultural","B",70,"male",3,250
239,15,0,0,0,0,1,1,-1,-1,1,1,1,"Intercultural","B",70,"male",3,250
239,16,1,0,-1,0,0,0,0,-1,0,-1,0,"Intercultural","B",70,"male",3,250
239,17,0,-1,0,-1,0,0,1,0,0,0,0,"Intercultural","B",70,"male",3,250
239,18,1,0,0,0,0,0,0,0,0,-1,0,"Intercultural","B",70,"male",3,250
239,2,1,-1,1,0,0,-1,1,0,0,0,0,"Intercultural","B",70,"male",3,250
239,3,1,1,0,0,0,1,0,0,0,0,1,"Intercultural","B",70,"male",3,250
239,4,0,0,1,0,0,-1,1,1,-1,0,1,"Intercultural","B",70,"male",3,250
239,5,1,1,0,0,0,0,1,0,1,0,0,"Intercultural","B",70,"male",3,250
239,6,0,0,0,-1,1,-1,1,-1,0,-1,0,"Intercultural","B",70,"male",3,250
239,7,1,0,0,0,0,1,-1,0,-1,-1,0,"Intercultural","B",70,"male",3,250
239,8,0,-1,1,0,0,0,0,0,-1,0,0,"Intercultural","B",70,"male",3,250
239,9,1,-1,1,0,0,0,-1,1,-1,0,0,"Intercultural","B",70,"male",3,250
239,12,1,0,-1,0,1,-1,1,0,-1,-1,0,"Intercultural","B",70,"male",3,250
239,13,1,0,0,0,0,0,0,0,0,-1,1,"Intercultural","B",70,"male",3,250
239,1,0,-1,1,1,-1,1,0,0,-1,1,1,"Intercultural","B",70,"male",3,250
239,10,1,-1,0,0,0,-1,0,0,0,0,1,"Intercultural","B",70,"male",3,250
239,11,1,0,0,1,-1,0,0,1,-1,0,0,"Intercultural","B",70,"male",3,250
240,14,1,0,0,1,0,0,1,-1,1,1,-1,"Intercultural","H",65,"male",3,-633
240,11,0,0,0,0,0,-1,1,0,1,1,0,"Intercultural","H",65,"male",3,-633
240,12,1,0,0,-1,1,0,0,-1,1,0,-1,"Intercultural","H",65,"male",3,-633
240,13,0,0,0,-1,0,0,-1,1,-1,1,1,"Intercultural","H",65,"male",3,-633
240,18,0,-1,0,0,-1,0,0,0,-1,1,1,"Intercultural","H",65,"male",3,-633
240,15,0,0,1,0,-1,-1,0,1,-1,1,0,"Intercultural","H",65,"male",3,-633
240,16,1,0,0,0,0,1,0,-1,1,0,-1,"Intercultural","H",65,"male",3,-633
240,17,0,1,-1,-1,1,0,-1,0,0,1,-1,"Intercultural","H",65,"male",3,-633
240,1,1,0,1,-1,1,-1,1,0,0,-1,0,"Intercultural","H",65,"male",3,-633
240,10,0,1,0,0,0,1,-1,1,0,0,1,"Intercultural","H",65,"male",3,-633
240,6,1,-1,1,-1,0,0,-1,1,0,1,-1,"Intercultural","H",65,"male",3,-633
240,7,0,1,-1,0,0,1,0,-1,0,0,0,"Intercultural","H",65,"male",3,-633
240,8,1,0,0,0,0,0,0,0,0,1,0,"Intercultural","H",65,"male",3,-633
240,9,1,-1,1,0,0,1,0,-1,0,0,0,"Intercultural","H",65,"male",3,-633
240,5,1,-1,1,0,-1,0,0,-1,1,0,1,"Intercultural","H",65,"male",3,-633
240,2,1,-1,0,0,0,0,0,1,-1,0,0,"Intercultural","H",65,"male",3,-633
240,3,0,1,0,1,0,0,-1,0,0,0,0,"Intercultural","H",65,"male",3,-633
240,4,0,0,-1,1,0,-1,0,0,0,-1,0,"Intercultural","H",65,"male",3,-633
242,6,1,0,-1,1,-1,1,-1,0,0,1,-1,"Moseten","E",40,"fem",2,1310
242,7,0,0,1,1,-1,1,-1,0,0,0,-1,"Moseten","E",40,"fem",2,1310
242,8,1,0,0,1,0,1,0,1,0,0,0,"Moseten","E",40,"fem",2,1310
242,9,1,0,0,-1,1,0,0,-1,1,0,0,"Moseten","E",40,"fem",2,1310
242,13,0,0,1,-1,1,0,0,0,-1,1,1,"Moseten","E",40,"fem",2,1310
242,2,1,-1,0,0,-1,-1,1,0,0,-1,0,"Moseten","E",40,"fem",2,1310
242,3,1,0,0,1,-1,-1,1,-1,0,-1,0,"Moseten","E",40,"fem",2,1310
242,4,1,0,-1,-1,1,0,0,0,-1,0,0,"Moseten","E",40,"fem",2,1310
242,5,0,0,1,0,0,0,0,1,0,1,0,"Moseten","E",40,"fem",2,1310
242,1,0,0,1,-1,1,0,1,1,-1,1,-1,"Moseten","E",40,"fem",2,1310
242,10,1,1,-1,0,0,-1,1,0,0,-1,0,"Moseten","E",40,"fem",2,1310
242,11,0,1,0,0,-1,0,0,0,1,1,0,"Moseten","E",40,"fem",2,1310
242,12,0,0,-1,1,-1,1,0,1,0,1,0,"Moseten","E",40,"fem",2,1310
242,17,0,1,-1,0,0,0,0,0,-1,-1,0,"Moseten","E",40,"fem",2,1310
242,14,1,0,0,0,0,0,0,0,0,-1,0,"Moseten","E",40,"fem",2,1310
242,15,1,-1,0,-1,0,0,1,0,0,0,0,"Moseten","E",40,"fem",2,1310
242,16,0,1,0,0,0,1,0,0,0,0,1,"Moseten","E",40,"fem",2,1310
242,18,1,1,-1,0,0,0,0,0,1,0,0,"Moseten","E",40,"fem",2,1310
243,1,1,0,1,-1,1,0,1,1,-1,-1,-1,"Moseten","F",45,"fem",12,-1880
243,15,1,-1,0,-1,0,0,1,0,0,0,0,"Moseten","F",45,"fem",12,-1880
243,16,1,1,0,0,0,1,0,0,0,0,1,"Moseten","F",45,"fem",12,-1880
243,17,1,1,-1,0,0,0,0,0,-1,1,0,"Moseten","F",45,"fem",12,-1880
243,18,0,1,-1,0,0,0,0,0,1,0,0,"Moseten","F",45,"fem",12,-1880
243,2,0,-1,0,0,-1,-1,1,0,0,1,0,"Moseten","F",45,"fem",12,-1880
243,3,0,0,0,1,-1,-1,1,-1,0,1,0,"Moseten","F",45,"fem",12,-1880
243,4,0,0,-1,-1,1,0,0,0,-1,0,0,"Moseten","F",45,"fem",12,-1880
243,5,1,0,1,0,0,0,0,1,0,-1,0,"Moseten","F",45,"fem",12,-1880
243,10,1,1,-1,0,0,-1,1,0,0,1,0,"Moseten","F",45,"fem",12,-1880
243,11,1,1,0,0,-1,0,0,0,1,-1,0,"Moseten","F",45,"fem",12,-1880
243,12,1,0,-1,1,-1,1,0,1,0,-1,0,"Moseten","F",45,"fem",12,-1880
243,13,0,0,1,-1,1,0,0,0,-1,-1,1,"Moseten","F",45,"fem",12,-1880
243,14,0,0,0,0,0,0,0,0,0,1,0,"Moseten","F",45,"fem",12,-1880
243,9,1,0,0,-1,1,0,0,-1,1,0,0,"Moseten","F",45,"fem",12,-1880
243,6,1,0,-1,1,-1,1,-1,0,0,-1,-1,"Moseten","F",45,"fem",12,-1880
243,7,1,0,1,1,-1,1,-1,0,0,0,-1,"Moseten","F",45,"fem",12,-1880
243,8,1,0,0,1,0,1,0,1,0,0,0,"Moseten","F",45,"fem",12,-1880
244,6,1,0,-1,1,-1,1,-1,0,0,-1,0,"Intercultural","E",25,"fem",12,5300
244,7,0,0,1,1,-1,1,-1,0,0,0,0,"Intercultural","E",25,"fem",12,5300
244,8,1,0,0,1,0,1,0,1,0,0,1,"Intercultural","E",25,"fem",12,5300
244,9,1,0,0,-1,1,0,0,-1,1,0,0,"Intercultural","E",25,"fem",12,5300
244,13,1,0,1,-1,1,0,0,0,-1,-1,-1,"Intercultural","E",25,"fem",12,5300
244,14,1,0,0,0,0,0,0,0,0,1,0,"Intercultural","E",25,"fem",12,5300
244,15,1,-1,0,-1,0,0,1,0,0,0,0,"Intercultural","E",25,"fem",12,5300
244,16,1,1,0,0,0,1,0,0,0,0,0,"Intercultural","E",25,"fem",12,5300
244,17,0,1,-1,0,0,0,0,0,-1,1,0,"Intercultural","E",25,"fem",12,5300
244,1,1,0,1,-1,1,0,1,1,-1,-1,0,"Intercultural","E",25,"fem",12,5300
244,10,1,1,-1,0,0,-1,1,0,0,1,0,"Intercultural","E",25,"fem",12,5300
244,11,1,1,0,0,-1,0,0,0,1,-1,-1,"Intercultural","E",25,"fem",12,5300
244,12,1,0,-1,1,-1,1,0,1,0,-1,0,"Intercultural","E",25,"fem",12,5300
244,4,1,0,-1,-1,1,0,0,0,-1,0,0,"Intercultural","E",25,"fem",12,5300
244,18,1,1,-1,0,0,0,0,0,1,0,0,"Intercultural","E",25,"fem",12,5300
244,2,0,-1,0,0,-1,-1,1,0,0,1,1,"Intercultural","E",25,"fem",12,5300
244,3,0,0,0,1,-1,-1,1,-1,0,1,0,"Intercultural","E",25,"fem",12,5300
244,5,1,0,1,0,0,0,0,1,0,-1,1,"Intercultural","E",25,"fem",12,5300
247,1,1,0,0,0,0,-1,1,0,1,NA,0,"Intercultural","D",30,"male",15,250
247,11,1,1,0,0,-1,0,0,0,1,NA,-1,"Intercultural","D",30,"male",15,250
247,12,1,0,0,1,0,-1,1,0,0,NA,0,"Intercultural","D",30,"male",15,250
247,13,0,0,1,1,0,0,0,-1,1,NA,0,"Intercultural","D",30,"male",15,250
247,10,0,-1,0,1,0,1,-1,1,-1,NA,0,"Intercultural","D",30,"male",15,250
247,2,1,0,0,-1,0,1,0,-1,0,NA,0,"Intercultural","D",30,"male",15,250
247,3,0,1,-1,0,0,0,-1,-1,1,NA,0,"Intercultural","D",30,"male",15,250
247,4,0,1,0,1,-1,-1,0,1,-1,NA,0,"Intercultural","D",30,"male",15,250
247,5,0,0,0,0,0,0,-1,-1,0,NA,-1,"Intercultural","D",30,"male",15,250
247,6,0,-1,0,-1,0,0,-1,0,0,NA,-1,"Intercultural","D",30,"male",15,250
247,7,0,0,-1,1,0,0,0,1,-1,NA,0,"Intercultural","D",30,"male",15,250
247,8,1,-1,1,0,0,0,0,0,1,NA,0,"Intercultural","D",30,"male",15,250
247,9,0,1,0,0,0,0,0,1,-1,NA,0,"Intercultural","D",30,"male",15,250
247,14,1,0,1,0,0,1,-1,-1,1,NA,-1,"Intercultural","D",30,"male",15,250
247,15,1,0,0,0,0,0,0,0,0,NA,-1,"Intercultural","D",30,"male",15,250
247,16,1,0,-1,0,0,1,0,0,1,NA,1,"Intercultural","D",30,"male",15,250
247,17,0,-1,1,0,0,1,-1,0,0,NA,0,"Intercultural","D",30,"male",15,250
247,18,0,1,0,0,0,-1,0,0,0,NA,1,"Intercultural","D",30,"male",15,250
249,1,0,-1,1,1,-1,1,0,0,-1,1,0,"Intercultural","A",30,"fem",8,3000
249,10,1,-1,0,0,0,-1,0,0,0,0,0,"Intercultural","A",30,"fem",8,3000
249,11,1,0,0,1,-1,0,0,1,-1,0,0,"Intercultural","A",30,"fem",8,3000
249,12,1,0,-1,0,1,-1,1,0,-1,-1,0,"Intercultural","A",30,"fem",8,3000
249,13,0,0,0,0,0,0,0,0,0,-1,0,"Intercultural","A",30,"fem",8,3000
249,14,1,1,0,0,0,0,0,-1,1,0,-1,"Intercultural","A",30,"fem",8,3000
249,15,0,0,0,0,1,1,-1,-1,1,1,0,"Intercultural","A",30,"fem",8,3000
249,16,1,0,-1,0,0,0,0,-1,0,-1,0,"Intercultural","A",30,"fem",8,3000
249,17,0,-1,0,-1,0,0,1,0,0,0,0,"Intercultural","A",30,"fem",8,3000
249,18,1,0,0,0,0,0,0,0,0,-1,0,"Intercultural","A",30,"fem",8,3000
249,2,0,-1,1,0,0,-1,1,0,0,0,0,"Intercultural","A",30,"fem",8,3000
249,3,0,1,0,0,0,1,0,0,0,0,0,"Intercultural","A",30,"fem",8,3000
249,4,0,0,1,0,0,-1,1,1,-1,0,0,"Intercultural","A",30,"fem",8,3000
249,5,1,1,0,0,0,0,1,0,1,0,0,"Intercultural","A",30,"fem",8,3000
249,6,1,0,0,-1,1,-1,1,-1,0,-1,0,"Intercultural","A",30,"fem",8,3000
249,7,1,0,0,0,0,1,-1,0,-1,-1,1,"Intercultural","A",30,"fem",8,3000
249,9,0,-1,1,0,0,0,-1,1,-1,0,0,"Intercultural","A",30,"fem",8,3000
249,8,0,-1,1,0,0,0,0,0,-1,0,0,"Intercultural","A",30,"fem",8,3000
251,1,1,0,1,-1,1,0,1,1,-1,-1,-1,"Intercultural","F",35,"fem",12,1820
251,10,0,1,-1,0,0,-1,1,0,0,1,0,"Intercultural","F",35,"fem",12,1820
251,11,1,1,0,0,-1,0,0,0,1,-1,0,"Intercultural","F",35,"fem",12,1820
251,12,1,0,-1,1,-1,1,0,1,0,-1,0,"Intercultural","F",35,"fem",12,1820
251,13,0,0,1,-1,1,0,0,0,-1,-1,1,"Intercultural","F",35,"fem",12,1820
251,14,0,0,0,0,0,0,0,0,0,1,0,"Intercultural","F",35,"fem",12,1820
251,15,1,-1,0,-1,0,0,1,0,0,0,0,"Intercultural","F",35,"fem",12,1820
251,16,1,1,0,0,0,1,0,0,0,0,1,"Intercultural","F",35,"fem",12,1820
251,17,0,1,-1,0,0,0,0,0,-1,1,0,"Intercultural","F",35,"fem",12,1820
251,18,1,1,-1,0,0,0,0,0,1,0,0,"Intercultural","F",35,"fem",12,1820
251,2,1,-1,0,0,-1,-1,1,0,0,1,0,"Intercultural","F",35,"fem",12,1820
251,3,0,0,0,1,-1,-1,1,-1,0,1,0,"Intercultural","F",35,"fem",12,1820
251,4,0,0,-1,-1,1,0,0,0,-1,0,0,"Intercultural","F",35,"fem",12,1820
251,5,1,0,1,0,0,0,0,1,0,-1,0,"Intercultural","F",35,"fem",12,1820
251,6,0,0,-1,1,-1,1,-1,0,0,-1,-1,"Intercultural","F",35,"fem",12,1820
251,7,0,0,1,1,-1,1,-1,0,0,0,-1,"Intercultural","F",35,"fem",12,1820
251,8,1,0,0,1,0,1,0,1,0,0,0,"Intercultural","F",35,"fem",12,1820
251,9,0,0,0,-1,1,0,0,-1,1,0,0,"Intercultural","F",35,"fem",12,1820
253,1,0,-1,1,1,-1,1,0,0,-1,-1,0,"Intercultural","A",25,"fem",3,19270
253,10,1,-1,0,0,0,-1,0,0,0,0,0,"Intercultural","A",25,"fem",3,19270
253,11,1,0,0,1,-1,0,0,1,-1,0,0,"Intercultural","A",25,"fem",3,19270
253,12,0,0,-1,0,1,-1,1,0,-1,1,0,"Intercultural","A",25,"fem",3,19270
253,13,0,0,0,0,0,0,0,0,0,1,0,"Intercultural","A",25,"fem",3,19270
253,14,0,1,0,0,0,0,0,-1,1,0,-1,"Intercultural","A",25,"fem",3,19270
253,15,1,0,0,0,1,1,-1,-1,1,-1,0,"Intercultural","A",25,"fem",3,19270
253,16,0,0,-1,0,0,0,0,-1,0,1,0,"Intercultural","A",25,"fem",3,19270
253,17,1,-1,0,-1,0,0,1,0,0,0,0,"Intercultural","A",25,"fem",3,19270
253,18,1,0,0,0,0,0,0,0,0,1,0,"Intercultural","A",25,"fem",3,19270
253,2,1,-1,1,0,0,-1,1,0,0,0,0,"Intercultural","A",25,"fem",3,19270
253,3,0,1,0,0,0,1,0,0,0,0,0,"Intercultural","A",25,"fem",3,19270
253,4,1,0,1,0,0,-1,1,1,-1,0,0,"Intercultural","A",25,"fem",3,19270
253,5,0,1,0,0,0,0,1,0,1,0,0,"Intercultural","A",25,"fem",3,19270
253,6,0,0,0,-1,1,-1,1,-1,0,1,0,"Intercultural","A",25,"fem",3,19270
253,7,1,0,0,0,0,1,-1,0,-1,1,1,"Intercultural","A",25,"fem",3,19270
253,8,1,-1,1,0,0,0,0,0,-1,0,0,"Intercultural","A",25,"fem",3,19270
253,9,0,-1,1,0,0,0,-1,1,-1,0,0,"Intercultural","A",25,"fem",3,19270
256,1,0,-1,1,1,-1,1,0,0,-1,-1,0,"Intercultural","A",40,"fem",12,-2400
256,10,0,-1,0,0,0,-1,0,0,0,0,0,"Intercultural","A",40,"fem",12,-2400
256,11,0,0,0,1,-1,0,0,1,-1,0,0,"Intercultural","A",40,"fem",12,-2400
256,12,1,0,-1,0,1,-1,1,0,-1,1,0,"Intercultural","A",40,"fem",12,-2400
256,13,0,0,0,0,0,0,0,0,0,1,0,"Intercultural","A",40,"fem",12,-2400
256,14,1,1,0,0,0,0,0,-1,1,0,-1,"Intercultural","A",40,"fem",12,-2400
256,15,0,0,0,0,1,1,-1,-1,1,-1,0,"Intercultural","A",40,"fem",12,-2400
256,16,1,0,-1,0,0,0,0,-1,0,1,0,"Intercultural","A",40,"fem",12,-2400
256,17,0,-1,0,-1,0,0,1,0,0,0,0,"Intercultural","A",40,"fem",12,-2400
256,18,1,0,0,0,0,0,0,0,0,1,0,"Intercultural","A",40,"fem",12,-2400
256,2,1,-1,1,0,0,-1,1,0,0,0,0,"Intercultural","A",40,"fem",12,-2400
256,3,0,1,0,0,0,1,0,0,0,0,0,"Intercultural","A",40,"fem",12,-2400
256,4,0,0,1,0,0,-1,1,1,-1,0,0,"Intercultural","A",40,"fem",12,-2400
256,5,1,1,0,0,0,0,1,0,1,0,0,"Intercultural","A",40,"fem",12,-2400
256,6,0,0,0,-1,1,-1,1,-1,0,1,0,"Intercultural","A",40,"fem",12,-2400
256,7,0,0,0,0,0,1,-1,0,-1,1,1,"Intercultural","A",40,"fem",12,-2400
256,8,0,-1,1,0,0,0,0,0,-1,0,0,"Intercultural","A",40,"fem",12,-2400
256,9,1,-1,1,0,0,0,-1,1,-1,0,0,"Intercultural","A",40,"fem",12,-2400
257,1,1,0,1,-1,1,-1,1,0,0,NA,-1,"Moseten","G",50,"male",12,3900
257,10,1,1,0,0,0,1,-1,1,0,NA,1,"Moseten","G",50,"male",12,3900
257,11,1,0,0,0,0,-1,1,0,1,NA,0,"Moseten","G",50,"male",12,3900
257,12,1,0,0,-1,1,0,0,-1,1,NA,-1,"Moseten","G",50,"male",12,3900
257,13,1,0,0,-1,0,0,-1,1,-1,NA,1,"Moseten","G",50,"male",12,3900
257,14,0,0,0,1,0,0,1,-1,1,NA,-1,"Moseten","G",50,"male",12,3900
257,15,0,0,1,0,-1,-1,0,1,-1,NA,0,"Moseten","G",50,"male",12,3900
257,16,0,0,0,0,0,1,0,-1,1,NA,-1,"Moseten","G",50,"male",12,3900
257,17,1,1,-1,-1,1,0,-1,0,0,NA,0,"Moseten","G",50,"male",12,3900
257,18,0,-1,0,0,-1,0,0,0,-1,NA,1,"Moseten","G",50,"male",12,3900
257,2,0,-1,0,0,0,0,0,1,-1,NA,0,"Moseten","G",50,"male",12,3900
257,3,1,1,0,1,0,0,-1,0,0,NA,0,"Moseten","G",50,"male",12,3900
257,4,0,0,-1,1,0,-1,0,0,0,NA,0,"Moseten","G",50,"male",12,3900
257,5,1,-1,1,0,-1,0,0,-1,1,NA,1,"Moseten","G",50,"male",12,3900
257,6,1,-1,1,-1,0,0,-1,1,0,NA,0,"Moseten","G",50,"male",12,3900
257,7,1,1,-1,0,0,1,0,-1,0,NA,0,"Moseten","G",50,"male",12,3900
257,8,1,0,0,0,0,0,0,0,0,NA,0,"Moseten","G",50,"male",12,3900
257,9,0,-1,1,0,0,1,0,-1,0,NA,-1,"Moseten","G",50,"male",12,3900
258,1,1,0,-1,0,0,-1,1,1,-1,0,0,"Intercultural","J",50,"fem",9,7700
258,10,1,0,-1,1,-1,0,0,0,1,-1,0,"Intercultural","J",50,"fem",9,7700
258,11,0,0,1,0,0,-1,1,-1,1,0,-1,"Intercultural","J",50,"fem",9,7700
258,12,1,1,-1,0,1,1,0,0,0,1,-1,"Intercultural","J",50,"fem",9,7700
258,13,1,0,-1,0,0,-1,0,0,1,0,0,"Intercultural","J",50,"fem",9,7700
258,14,0,-1,0,-1,0,0,-1,0,0,1,0,"Intercultural","J",50,"fem",9,7700
258,15,0,-1,0,-1,1,1,-1,0,1,1,0,"Intercultural","J",50,"fem",9,7700
258,16,1,1,-1,0,0,-1,1,0,0,1,0,"Intercultural","J",50,"fem",9,7700
258,17,0,0,1,-1,1,0,0,0,-1,-1,0,"Intercultural","J",50,"fem",9,7700
258,18,1,0,0,0,1,0,0,1,0,0,0,"Intercultural","J",50,"fem",9,7700
258,2,0,1,0,0,0,0,0,1,-1,1,0,"Intercultural","J",50,"fem",9,7700
258,3,1,0,0,0,-1,1,0,0,1,-1,0,"Intercultural","J",50,"fem",9,7700
258,4,1,0,-1,0,1,-1,1,0,-1,-1,-1,"Intercultural","J",50,"fem",9,7700
258,5,1,0,0,1,-1,1,-1,-1,0,0,0,"Intercultural","J",50,"fem",9,7700
258,6,1,0,1,0,1,0,0,0,0,0,0,"Intercultural","J",50,"fem",9,7700
258,7,1,1,-1,0,0,0,-1,1,-1,0,-1,"Intercultural","J",50,"fem",9,7700
258,8,0,-1,0,0,0,-1,0,0,0,0,0,"Intercultural","J",50,"fem",9,7700
258,9,0,-1,0,0,0,0,0,-1,1,1,0,"Intercultural","J",50,"fem",9,7700
259,1,1,0,-1,0,0,-1,1,1,-1,0,0,"Moseten","J",40,"fem",7,1350
259,10,1,0,-1,1,-1,0,0,0,1,-1,0,"Moseten","J",40,"fem",7,1350
259,11,0,0,1,0,0,-1,1,-1,1,0,0,"Moseten","J",40,"fem",7,1350
259,12,0,1,-1,0,1,1,0,0,0,1,0,"Moseten","J",40,"fem",7,1350
259,13,1,0,-1,0,0,-1,0,0,1,0,1,"Moseten","J",40,"fem",7,1350
259,14,1,-1,0,-1,0,0,-1,0,0,1,0,"Moseten","J",40,"fem",7,1350
259,15,1,-1,0,-1,1,1,-1,0,1,1,0,"Moseten","J",40,"fem",7,1350
259,16,1,1,-1,0,0,-1,1,0,0,1,0,"Moseten","J",40,"fem",7,1350
259,17,0,0,1,-1,1,0,0,0,-1,-1,1,"Moseten","J",40,"fem",7,1350
259,18,1,0,0,0,1,0,0,1,0,0,0,"Moseten","J",40,"fem",7,1350
259,2,0,1,0,0,0,0,0,1,-1,1,-1,"Moseten","J",40,"fem",7,1350
259,3,1,0,0,0,-1,1,0,0,1,-1,0,"Moseten","J",40,"fem",7,1350
259,4,0,0,-1,0,1,-1,1,0,-1,-1,0,"Moseten","J",40,"fem",7,1350
259,5,1,0,0,1,-1,1,-1,-1,0,0,1,"Moseten","J",40,"fem",7,1350
259,6,0,0,1,0,1,0,0,0,0,0,1,"Moseten","J",40,"fem",7,1350
259,7,0,1,-1,0,0,0,-1,1,-1,0,1,"Moseten","J",40,"fem",7,1350
259,8,1,-1,0,0,0,-1,0,0,0,0,1,"Moseten","J",40,"fem",7,1350
259,9,0,-1,0,0,0,0,0,-1,1,1,0,"Moseten","J",40,"fem",7,1350
261,1,0,-1,1,1,-1,1,0,0,-1,-1,1,"Intercultural","A",55,"male",3,3520
